trade_date,vt_symbol,reference_date,window,ma5,minute_bar_count,missing_reason
2026-03-06,688485.SSE,2026-03-05,14:30-14:57,25.992,0,no_tail_window_minute_bars
2026-03-06,688519.SSE,2026-03-05,14:30-14:57,111.66399999999999,0,no_tail_window_minute_bars
2026-03-06,688548.SSE,2026-03-05,14:30-14:57,26.544,0,no_tail_window_minute_bars
2026-03-06,688702.SSE,2026-03-05,14:30-14:57,196.88600000000002,0,no_tail_window_minute_bars
2026-03-06,688717.SSE,2026-03-05,14:30-14:57,115.704,0,no_tail_window_minute_bars
2026-03-09,600487.SSE,2026-03-06,14:30-14:57,48.966,0,no_tail_window_minute_bars
2026-03-09,688090.SSE,2026-03-06,14:30-14:57,53.584,0,no_tail_window_minute_bars
2026-03-09,688150.SSE,2026-03-06,14:30-14:57,34.648,0,no_tail_window_minute_bars
2026-03-09,688170.SSE,2026-03-06,14:30-14:57,53.528,0,no_tail_window_minute_bars
2026-03-09,688519.SSE,2026-03-06,14:30-14:57,110.25399999999999,0,no_tail_window_minute_bars
2026-03-09,688521.SSE,2026-03-06,14:30-14:57,243.22600000000003,0,no_tail_window_minute_bars
2026-03-09,688629.SSE,2026-03-06,14:30-14:57,119.126,0,no_tail_window_minute_bars
2026-03-09,688661.SSE,2026-03-06,14:30-14:57,94.576,0,no_tail_window_minute_bars
2026-03-10,000657.SZSE,2026-03-09,14:30-14:57,65.312,0,no_tail_window_minute_bars
2026-03-10,300442.SZSE,2026-03-09,14:30-14:57,95.05999999999999,0,no_tail_window_minute_bars
2026-03-10,688027.SSE,2026-03-09,14:30-14:57,672.704,0,no_tail_window_minute_bars
2026-03-10,688297.SSE,2026-03-09,14:30-14:57,60.153999999999996,0,no_tail_window_minute_bars
2026-03-10,688433.SSE,2026-03-09,14:30-14:57,97.3,0,no_tail_window_minute_bars
2026-03-10,688519.SSE,2026-03-09,14:30-14:57,109.524,0,no_tail_window_minute_bars
2026-03-10,688662.SSE,2026-03-09,14:30-14:57,61.572,0,no_tail_window_minute_bars
2026-03-10,688779.SSE,2026-03-09,14:30-14:57,11.044,0,no_tail_window_minute_bars
2026-03-11,300442.SZSE,2026-03-10,14:30-14:57,94.864,0,no_tail_window_minute_bars
2026-03-11,688025.SSE,2026-03-10,14:30-14:57,262.62399999999997,0,no_tail_window_minute_bars
2026-03-11,688170.SSE,2026-03-10,14:30-14:57,52.604,0,no_tail_window_minute_bars
2026-03-11,688312.SSE,2026-03-10,14:30-14:57,53.763999999999996,0,no_tail_window_minute_bars
2026-03-11,688390.SSE,2026-03-10,14:30-14:57,96.748,0,no_tail_window_minute_bars
2026-03-11,688530.SSE,2026-03-10,14:30-14:57,34.148,0,no_tail_window_minute_bars
2026-03-11,688629.SSE,2026-03-10,14:30-14:57,115.65599999999999,0,no_tail_window_minute_bars
2026-03-11,688661.SSE,2026-03-10,14:30-14:57,92.796,0,no_tail_window_minute_bars
2026-03-12,300394.SZSE,2026-03-11,14:30-14:57,327.224,0,no_tail_window_minute_bars
2026-03-12,688028.SSE,2026-03-11,14:30-14:57,113.28399999999999,0,no_tail_window_minute_bars
2026-03-12,688031.SSE,2026-03-11,14:30-14:57,242.762,0,no_tail_window_minute_bars
2026-03-12,688059.SSE,2026-03-11,14:30-14:57,130.648,0,no_tail_window_minute_bars
2026-03-12,688170.SSE,2026-03-11,14:30-14:57,52.958000000000006,0,no_tail_window_minute_bars
2026-03-12,688312.SSE,2026-03-11,14:30-14:57,53.013999999999996,0,no_tail_window_minute_bars
2026-03-12,688503.SSE,2026-03-11,14:30-14:57,90.714,0,no_tail_window_minute_bars
2026-03-12,688629.SSE,2026-03-11,14:30-14:57,115.56199999999998,0,no_tail_window_minute_bars
2026-03-13,002506.SZSE,2026-03-12,14:30-14:57,5.848000000000001,0,no_tail_window_minute_bars
2026-03-13,688170.SSE,2026-03-12,14:30-14:57,52.82000000000001,0,no_tail_window_minute_bars
2026-03-13,688308.SSE,2026-03-12,14:30-14:57,87.554,0,no_tail_window_minute_bars
2026-03-13,688343.SSE,2026-03-12,14:30-14:57,97.79,0,no_tail_window_minute_bars
2026-03-13,688390.SSE,2026-03-12,14:30-14:57,99.038,0,no_tail_window_minute_bars
2026-03-13,688498.SSE,2026-03-12,14:30-14:57,871.1119999999999,0,no_tail_window_minute_bars
2026-03-13,688503.SSE,2026-03-12,14:30-14:57,90.63399999999999,0,no_tail_window_minute_bars
2026-03-13,688593.SSE,2026-03-12,14:30-14:57,33.674,0,no_tail_window_minute_bars
2026-03-16,600487.SSE,2026-03-13,14:30-14:57,49.522000000000006,0,no_tail_window_minute_bars
2026-03-16,688390.SSE,2026-03-13,14:30-14:57,100.09400000000001,0,no_tail_window_minute_bars
2026-03-16,688498.SSE,2026-03-13,14:30-14:57,876.792,0,no_tail_window_minute_bars
2026-03-16,688525.SSE,2026-03-13,14:30-14:57,211.398,0,no_tail_window_minute_bars
2026-03-16,688548.SSE,2026-03-13,14:30-14:57,25.424,0,no_tail_window_minute_bars
2026-03-16,688556.SSE,2026-03-13,14:30-14:57,16.330000000000002,0,no_tail_window_minute_bars
2026-03-16,688593.SSE,2026-03-13,14:30-14:57,33.684000000000005,0,no_tail_window_minute_bars
2026-03-16,688779.SSE,2026-03-13,14:30-14:57,11.902,0,no_tail_window_minute_bars
2026-03-17,002202.SZSE,2026-03-16,14:30-14:57,30.49,0,no_tail_window_minute_bars
2026-03-17,688195.SSE,2026-03-16,14:30-14:57,231.04000000000002,0,no_tail_window_minute_bars
2026-03-17,688297.SSE,2026-03-16,14:30-14:57,55.51800000000001,0,no_tail_window_minute_bars
2026-03-17,688307.SSE,2026-03-16,14:30-14:57,56.25599999999999,0,no_tail_window_minute_bars
2026-03-17,688498.SSE,2026-03-16,14:30-14:57,897.3299999999999,0,no_tail_window_minute_bars
2026-03-17,688593.SSE,2026-03-16,14:30-14:57,33.724000000000004,0,no_tail_window_minute_bars
2026-03-17,688717.SSE,2026-03-16,14:30-14:57,136.328,0,no_tail_window_minute_bars
2026-03-17,688779.SSE,2026-03-16,14:30-14:57,12.03,0,no_tail_window_minute_bars
2026-03-18,002384.SZSE,2026-03-17,14:30-14:57,110.748,0,no_tail_window_minute_bars
2026-03-18,002506.SZSE,2026-03-17,14:30-14:57,5.6,0,no_tail_window_minute_bars
2026-03-18,688172.SSE,2026-03-17,14:30-14:57,41.966,0,no_tail_window_minute_bars
2026-03-18,688519.SSE,2026-03-17,14:30-14:57,126.742,0,no_tail_window_minute_bars
2026-03-18,688593.SSE,2026-03-17,14:30-14:57,33.626,0,no_tail_window_minute_bars
2026-03-18,688661.SSE,2026-03-17,14:30-14:57,92.75,0,no_tail_window_minute_bars
2026-03-18,688689.SSE,2026-03-17,14:30-14:57,35.932,0,no_tail_window_minute_bars
2026-03-18,688766.SSE,2026-03-17,14:30-14:57,255.82600000000002,0,no_tail_window_minute_bars
2026-03-19,002506.SZSE,2026-03-18,14:30-14:57,5.512,0,no_tail_window_minute_bars
2026-03-19,601179.SSE,2026-03-18,14:30-14:57,17.78,0,no_tail_window_minute_bars
2026-03-19,688170.SSE,2026-03-18,14:30-14:57,51.565999999999995,0,no_tail_window_minute_bars
2026-03-19,688275.SSE,2026-03-18,14:30-14:57,111.02000000000001,0,no_tail_window_minute_bars
2026-03-19,688308.SSE,2026-03-18,14:30-14:57,92.522,0,no_tail_window_minute_bars
2026-03-19,688498.SSE,2026-03-18,14:30-14:57,877.506,0,no_tail_window_minute_bars
2026-03-19,688519.SSE,2026-03-18,14:30-14:57,130.142,0,no_tail_window_minute_bars
2026-03-19,688593.SSE,2026-03-18,14:30-14:57,33.958,0,no_tail_window_minute_bars
2026-03-20,002384.SZSE,2026-03-19,14:30-14:57,111.748,0,no_tail_window_minute_bars
2026-03-20,603986.SSE,2026-03-19,14:30-14:57,299.084,0,no_tail_window_minute_bars
2026-03-20,688127.SSE,2026-03-19,14:30-14:57,56.891999999999996,0,no_tail_window_minute_bars
2026-03-20,688172.SSE,2026-03-19,14:30-14:57,42.468,0,no_tail_window_minute_bars
2026-03-20,688275.SSE,2026-03-19,14:30-14:57,111.15799999999999,0,no_tail_window_minute_bars
2026-03-20,688325.SSE,2026-03-19,14:30-14:57,128.486,0,no_tail_window_minute_bars
2026-03-20,688390.SSE,2026-03-19,14:30-14:57,95.82,0,no_tail_window_minute_bars
2026-03-20,688700.SSE,2026-03-19,14:30-14:57,51.934000000000005,0,no_tail_window_minute_bars
2026-03-23,000988.SZSE,2026-03-20,14:30-14:57,115.83599999999998,0,no_tail_window_minute_bars
2026-03-23,002506.SZSE,2026-03-20,14:30-14:57,5.39,0,no_tail_window_minute_bars
2026-03-23,600938.SSE,2026-03-20,14:30-14:57,41.144,0,no_tail_window_minute_bars
2026-03-23,601857.SSE,2026-03-20,14:30-14:57,12.118,0,no_tail_window_minute_bars
2026-03-23,688158.SSE,2026-03-20,14:30-14:57,44.912,0,no_tail_window_minute_bars
2026-03-23,688331.SSE,2026-03-20,14:30-14:57,117.80999999999999,0,no_tail_window_minute_bars
2026-03-23,688766.SSE,2026-03-20,14:30-14:57,275.174,0,no_tail_window_minute_bars
2026-03-23,688800.SSE,2026-03-20,14:30-14:57,91.904,0,no_tail_window_minute_bars
2026-03-24,600938.SSE,2026-03-23,14:30-14:57,41.322,0,no_tail_window_minute_bars
2026-03-24,600989.SSE,2026-03-23,14:30-14:57,32.326,0,no_tail_window_minute_bars
2026-03-24,688127.SSE,2026-03-23,14:30-14:57,57.23199999999999,0,no_tail_window_minute_bars
2026-03-24,688275.SSE,2026-03-23,14:30-14:57,112.224,0,no_tail_window_minute_bars
2026-03-24,688307.SSE,2026-03-23,14:30-14:57,60.217999999999996,0,no_tail_window_minute_bars
2026-03-24,688390.SSE,2026-03-23,14:30-14:57,96.65,0,no_tail_window_minute_bars
2026-03-24,688717.SSE,2026-03-23,14:30-14:57,134.862,0,no_tail_window_minute_bars
2026-03-24,688766.SSE,2026-03-23,14:30-14:57,276.952,0,no_tail_window_minute_bars
2026-03-25,001309.SZSE,2026-03-24,14:30-14:57,344.23,0,no_tail_window_minute_bars
2026-03-25,600938.SSE,2026-03-24,14:30-14:57,41.62,0,no_tail_window_minute_bars
2026-03-25,601868.SSE,2026-03-24,14:30-14:57,3.276,0,no_tail_window_minute_bars
2026-03-25,688275.SSE,2026-03-24,14:30-14:57,113.56599999999999,0,no_tail_window_minute_bars
2026-03-25,688300.SSE,2026-03-24,14:30-14:57,82.252,0,no_tail_window_minute_bars
2026-03-25,688331.SSE,2026-03-24,14:30-14:57,117.934,0,no_tail_window_minute_bars
2026-03-25,688390.SSE,2026-03-24,14:30-14:57,97.29400000000001,0,no_tail_window_minute_bars
2026-03-25,688717.SSE,2026-03-24,14:30-14:57,135.02,0,no_tail_window_minute_bars
2026-03-26,000988.SZSE,2026-03-25,14:30-14:57,115.42999999999999,0,no_tail_window_minute_bars
2026-03-26,002384.SZSE,2026-03-25,14:30-14:57,109.748,0,no_tail_window_minute_bars
2026-03-26,688275.SSE,2026-03-25,14:30-14:57,115.05999999999999,0,no_tail_window_minute_bars
2026-03-26,688331.SSE,2026-03-25,14:30-14:57,116.46,0,no_tail_window_minute_bars
2026-03-26,688390.SSE,2026-03-25,14:30-14:57,98.47200000000001,0,no_tail_window_minute_bars
2026-03-26,688663.SSE,2026-03-25,14:30-14:57,56.38199999999999,0,no_tail_window_minute_bars
2026-03-27,600938.SSE,2026-03-26,14:30-14:57,41.494,0,no_tail_window_minute_bars
2026-03-27,688097.SSE,2026-03-26,14:30-14:57,55.831999999999994,0,no_tail_window_minute_bars
2026-03-27,688295.SSE,2026-03-26,14:30-14:57,59.14,0,no_tail_window_minute_bars
2026-03-27,688331.SSE,2026-03-26,14:30-14:57,115.458,0,no_tail_window_minute_bars
2026-03-27,688390.SSE,2026-03-26,14:30-14:57,98.512,0,no_tail_window_minute_bars
2026-03-27,688519.SSE,2026-03-26,14:30-14:57,147.33800000000002,0,no_tail_window_minute_bars
2026-03-27,688525.SSE,2026-03-26,14:30-14:57,237.542,0,no_tail_window_minute_bars
2026-03-27,688700.SSE,2026-03-26,14:30-14:57,52.194,0,no_tail_window_minute_bars
2026-03-30,600938.SSE,2026-03-27,14:30-14:57,41.326,0,no_tail_window_minute_bars
2026-03-30,688097.SSE,2026-03-27,14:30-14:57,55.42999999999999,0,no_tail_window_minute_bars
2026-03-30,688223.SSE,2026-03-27,14:30-14:57,7.578,0,no_tail_window_minute_bars
2026-03-30,688275.SSE,2026-03-27,14:30-14:57,116.332,0,no_tail_window_minute_bars
2026-03-30,688390.SSE,2026-03-27,14:30-14:57,97.99600000000001,0,no_tail_window_minute_bars
2026-03-30,688498.SSE,2026-03-27,14:30-14:57,1094.824,0,no_tail_window_minute_bars
2026-03-30,688525.SSE,2026-03-27,14:30-14:57,237.446,0,no_tail_window_minute_bars
2026-03-30,688700.SSE,2026-03-27,14:30-14:57,52.388,0,no_tail_window_minute_bars
2026-03-31,002384.SZSE,2026-03-30,14:30-14:57,105.53599999999999,0,no_tail_window_minute_bars
2026-03-31,300502.SZSE,2026-03-30,14:30-14:57,461.39799999999997,0,no_tail_window_minute_bars
2026-03-31,300750.SZSE,2026-03-30,14:30-14:57,405.296,0,no_tail_window_minute_bars
2026-03-31,600989.SSE,2026-03-30,14:30-14:57,30.351999999999997,0,no_tail_window_minute_bars
2026-03-31,688048.SSE,2026-03-30,14:30-14:57,220.212,0,no_tail_window_minute_bars
2026-03-31,688106.SSE,2026-03-30,14:30-14:57,28.9,0,no_tail_window_minute_bars
2026-03-31,688485.SSE,2026-03-30,14:30-14:57,26.754,0,no_tail_window_minute_bars
2026-03-31,688601.SSE,2026-03-30,14:30-14:57,53.408,0,no_tail_window_minute_bars
2026-04-01,001309.SZSE,2026-03-31,14:30-14:57,383.264,0,no_tail_window_minute_bars
2026-04-01,300750.SZSE,2026-03-31,14:30-14:57,406.238,0,no_tail_window_minute_bars
2026-04-02,300502.SZSE,2026-04-01,14:30-14:57,453.246,0,no_tail_window_minute_bars
2026-04-02,600487.SSE,2026-04-01,14:30-14:57,51.06,0,no_tail_window_minute_bars
2026-04-02,688048.SSE,2026-04-01,14:30-14:57,222.81799999999998,0,no_tail_window_minute_bars
2026-04-02,688097.SSE,2026-04-01,14:30-14:57,54.596000000000004,0,no_tail_window_minute_bars
2026-04-02,688127.SSE,2026-04-01,14:30-14:57,57.574,0,no_tail_window_minute_bars
2026-04-02,688150.SSE,2026-04-01,14:30-14:57,39.742000000000004,0,no_tail_window_minute_bars
2026-04-02,688498.SSE,2026-04-01,14:30-14:57,1073.512,0,no_tail_window_minute_bars
2026-04-02,688700.SSE,2026-04-01,14:30-14:57,51.403999999999996,0,no_tail_window_minute_bars
2026-04-03,002384.SZSE,2026-04-02,14:30-14:57,105.24000000000001,0,no_tail_window_minute_bars
2026-04-03,688097.SSE,2026-04-02,14:30-14:57,54.508,0,no_tail_window_minute_bars
2026-04-03,688127.SSE,2026-04-02,14:30-14:57,57.714,0,no_tail_window_minute_bars
2026-04-03,688195.SSE,2026-04-02,14:30-14:57,284.13800000000003,0,no_tail_window_minute_bars
2026-04-03,688268.SSE,2026-04-02,14:30-14:57,94.92,0,no_tail_window_minute_bars
2026-04-03,688308.SSE,2026-04-02,14:30-14:57,84.35,0,no_tail_window_minute_bars
2026-04-03,688610.SSE,2026-04-02,14:30-14:57,88.924,0,no_tail_window_minute_bars
2026-04-03,688700.SSE,2026-04-02,14:30-14:57,51.222,0,no_tail_window_minute_bars
2026-04-07,300502.SZSE,2026-04-03,14:30-14:57,452.922,0,no_tail_window_minute_bars
2026-04-07,688158.SSE,2026-04-03,14:30-14:57,41.58,0,no_tail_window_minute_bars
2026-04-07,688300.SSE,2026-04-03,14:30-14:57,86.33399999999999,0,no_tail_window_minute_bars
2026-04-07,688308.SSE,2026-04-03,14:30-14:57,85.386,0,no_tail_window_minute_bars
2026-04-07,688601.SSE,2026-04-03,14:30-14:57,53.564,0,no_tail_window_minute_bars
2026-04-07,688610.SSE,2026-04-03,14:30-14:57,89.15599999999999,0,no_tail_window_minute_bars
2026-04-07,688630.SSE,2026-04-03,14:30-14:57,193.732,0,no_tail_window_minute_bars
2026-04-07,688700.SSE,2026-04-03,14:30-14:57,51.156,0,no_tail_window_minute_bars
2026-04-08,002384.SZSE,2026-04-07,14:30-14:57,107.622,0,no_tail_window_minute_bars
2026-04-08,300502.SZSE,2026-04-07,14:30-14:57,452.986,0,no_tail_window_minute_bars
2026-04-08,688150.SSE,2026-04-07,14:30-14:57,39.608,0,no_tail_window_minute_bars
2026-04-08,688167.SSE,2026-04-07,14:30-14:57,365.398,0,no_tail_window_minute_bars
2026-04-08,688275.SSE,2026-04-07,14:30-14:57,106.388,0,no_tail_window_minute_bars
2026-04-08,688308.SSE,2026-04-07,14:30-14:57,83.388,0,no_tail_window_minute_bars
2026-04-08,688313.SSE,2026-04-07,14:30-14:57,90.55199999999999,0,no_tail_window_minute_bars
2026-04-08,688331.SSE,2026-04-07,14:30-14:57,142.692,0,no_tail_window_minute_bars
2026-04-09,688106.SSE,2026-04-08,14:30-14:57,27.204,0,no_tail_window_minute_bars
2026-04-09,688275.SSE,2026-04-08,14:30-14:57,106.596,0,no_tail_window_minute_bars
2026-04-09,688295.SSE,2026-04-08,14:30-14:57,51.424,0,no_tail_window_minute_bars
2026-04-09,688353.SSE,2026-04-08,14:30-14:57,116.332,0,no_tail_window_minute_bars
2026-04-10,688048.SSE,2026-04-09,14:30-14:57,230.142,0,no_tail_window_minute_bars
2026-04-10,688106.SSE,2026-04-09,14:30-14:57,27.612000000000002,0,no_tail_window_minute_bars
2026-04-10,688167.SSE,2026-04-09,14:30-14:57,383.366,0,no_tail_window_minute_bars
2026-04-10,688268.SSE,2026-04-09,14:30-14:57,101.006,0,no_tail_window_minute_bars
2026-04-10,688295.SSE,2026-04-09,14:30-14:57,50.760000000000005,0,no_tail_window_minute_bars
2026-04-10,688307.SSE,2026-04-09,14:30-14:57,85.986,0,no_tail_window_minute_bars
2026-04-10,688353.SSE,2026-04-09,14:30-14:57,115.502,0,no_tail_window_minute_bars
2026-04-13,688048.SSE,2026-04-10,14:30-14:57,234.70999999999998,0,no_tail_window_minute_bars
2026-04-13,688158.SSE,2026-04-10,14:30-14:57,43.718,0,no_tail_window_minute_bars
2026-04-13,688167.SSE,2026-04-10,14:30-14:57,386.098,0,no_tail_window_minute_bars
2026-04-13,688170.SSE,2026-04-10,14:30-14:57,53.114,0,no_tail_window_minute_bars
2026-04-13,688218.SSE,2026-04-10,14:30-14:57,23.863999999999997,0,no_tail_window_minute_bars
2026-04-13,688268.SSE,2026-04-10,14:30-14:57,102.006,0,no_tail_window_minute_bars
2026-04-13,688295.SSE,2026-04-10,14:30-14:57,50.315999999999995,0,no_tail_window_minute_bars
2026-04-14,601869.SSE,2026-04-13,14:30-14:57,374.21400000000006,0,no_tail_window_minute_bars
2026-04-14,688025.SSE,2026-04-13,14:30-14:57,264.22200000000004,0,no_tail_window_minute_bars
2026-04-14,688127.SSE,2026-04-13,14:30-14:57,66.11,0,no_tail_window_minute_bars
2026-04-14,688158.SSE,2026-04-13,14:30-14:57,44.396,0,no_tail_window_minute_bars
2026-04-14,688195.SSE,2026-04-13,14:30-14:57,330.6,0,no_tail_window_minute_bars
2026-04-14,688200.SSE,2026-04-13,14:30-14:57,280.926,0,no_tail_window_minute_bars
2026-04-14,688677.SSE,2026-04-13,14:30-14:57,70.85,0,no_tail_window_minute_bars
2026-04-14,688700.SSE,2026-04-13,14:30-14:57,58.172000000000004,0,no_tail_window_minute_bars
2026-04-15,300394.SZSE,2026-04-14,14:30-14:57,347.928,0,no_tail_window_minute_bars
2026-04-15,688158.SSE,2026-04-14,14:30-14:57,45.582,0,no_tail_window_minute_bars
2026-04-15,688167.SSE,2026-04-14,14:30-14:57,391.622,0,no_tail_window_minute_bars
2026-04-15,688195.SSE,2026-04-14,14:30-14:57,331.656,0,no_tail_window_minute_bars
2026-04-15,688268.SSE,2026-04-14,14:30-14:57,99.352,0,no_tail_window_minute_bars
2026-04-15,688331.SSE,2026-04-14,14:30-14:57,140.564,0,no_tail_window_minute_bars
2026-04-15,688677.SSE,2026-04-14,14:30-14:57,71.878,0,no_tail_window_minute_bars
2026-04-15,688702.SSE,2026-04-14,14:30-14:57,219.744,0,no_tail_window_minute_bars
2026-04-16,688150.SSE,2026-04-15,14:30-14:57,47.206,0,no_tail_window_minute_bars
2026-04-16,688205.SSE,2026-04-15,14:30-14:57,241.208,0,no_tail_window_minute_bars
2026-04-16,688257.SSE,2026-04-15,14:30-14:57,74.486,0,no_tail_window_minute_bars
2026-04-16,688308.SSE,2026-04-15,14:30-14:57,97.23400000000001,0,no_tail_window_minute_bars
2026-04-16,688312.SSE,2026-04-15,14:30-14:57,61.46,0,no_tail_window_minute_bars
2026-04-16,688313.SSE,2026-04-15,14:30-14:57,113.01199999999999,0,no_tail_window_minute_bars
2026-04-16,688485.SSE,2026-04-15,14:30-14:57,41.864,0,no_tail_window_minute_bars
2026-04-16,688702.SSE,2026-04-15,14:30-14:57,220.248,0,no_tail_window_minute_bars
2026-04-17,688167.SSE,2026-04-16,14:30-14:57,390.652,0,no_tail_window_minute_bars
2026-04-17,688183.SSE,2026-04-16,14:30-14:57,104.244,0,no_tail_window_minute_bars
2026-04-17,688205.SSE,2026-04-16,14:30-14:57,240.76999999999998,0,no_tail_window_minute_bars
2026-04-17,688275.SSE,2026-04-16,14:30-14:57,128.384,0,no_tail_window_minute_bars
2026-04-17,688312.SSE,2026-04-16,14:30-14:57,61.574,0,no_tail_window_minute_bars
2026-04-17,688313.SSE,2026-04-16,14:30-14:57,114.59400000000001,0,no_tail_window_minute_bars
2026-04-17,688630.SSE,2026-04-16,14:30-14:57,239.44,0,no_tail_window_minute_bars
2026-04-17,688702.SSE,2026-04-16,14:30-14:57,221.256,0,no_tail_window_minute_bars
2026-04-20,601869.SSE,2026-04-17,14:30-14:57,365.34000000000003,0,no_tail_window_minute_bars
2026-04-20,688141.SSE,2026-04-17,14:30-14:57,65.738,0,no_tail_window_minute_bars
2026-04-20,688167.SSE,2026-04-17,14:30-14:57,390.778,0,no_tail_window_minute_bars
2026-04-20,688307.SSE,2026-04-17,14:30-14:57,82.896,0,no_tail_window_minute_bars
2026-04-20,688331.SSE,2026-04-17,14:30-14:57,148.086,0,no_tail_window_minute_bars
2026-04-20,688485.SSE,2026-04-17,14:30-14:57,43.188,0,no_tail_window_minute_bars
2026-04-20,688630.SSE,2026-04-17,14:30-14:57,238.13000000000002,0,no_tail_window_minute_bars
2026-04-20,688702.SSE,2026-04-17,14:30-14:57,224.094,0,no_tail_window_minute_bars
2026-04-21,688025.SSE,2026-04-20,14:30-14:57,276.644,0,no_tail_window_minute_bars
2026-04-21,688048.SSE,2026-04-20,14:30-14:57,303.338,0,no_tail_window_minute_bars
2026-04-21,688205.SSE,2026-04-20,14:30-14:57,247.392,0,no_tail_window_minute_bars
2026-04-21,688257.SSE,2026-04-20,14:30-14:57,78.11999999999999,0,no_tail_window_minute_bars
2026-04-21,688312.SSE,2026-04-20,14:30-14:57,62.352,0,no_tail_window_minute_bars
2026-04-21,688331.SSE,2026-04-20,14:30-14:57,148.168,0,no_tail_window_minute_bars
2026-04-21,688530.SSE,2026-04-20,14:30-14:57,33.010000000000005,0,no_tail_window_minute_bars
2026-04-21,688610.SSE,2026-04-20,14:30-14:57,113.202,0,no_tail_window_minute_bars
2026-04-22,001309.SZSE,2026-04-21,14:30-14:57,512.258,0,no_tail_window_minute_bars
2026-04-22,688048.SSE,2026-04-21,14:30-14:57,307.69,0,no_tail_window_minute_bars
2026-04-22,688359.SSE,2026-04-21,14:30-14:57,96.248,0,no_tail_window_minute_bars
2026-04-22,688519.SSE,2026-04-21,14:30-14:57,153.478,0,no_tail_window_minute_bars
2026-04-22,688525.SSE,2026-04-21,14:30-14:57,277.508,0,no_tail_window_minute_bars
2026-04-22,688610.SSE,2026-04-21,14:30-14:57,114.502,0,no_tail_window_minute_bars
2026-04-22,688690.SSE,2026-04-21,14:30-14:57,31.476,0,no_tail_window_minute_bars
2026-04-22,688702.SSE,2026-04-21,14:30-14:57,226.916,0,no_tail_window_minute_bars
2026-04-23,001309.SZSE,2026-04-22,14:30-14:57,517.018,0,no_tail_window_minute_bars
2026-04-23,688079.SSE,2026-04-22,14:30-14:57,16.236,0,no_tail_window_minute_bars
2026-04-23,688167.SSE,2026-04-22,14:30-14:57,386.482,0,no_tail_window_minute_bars
2026-04-23,688353.SSE,2026-04-22,14:30-14:57,126.0,0,no_tail_window_minute_bars
2026-04-23,688388.SSE,2026-04-22,14:30-14:57,50.094,0,no_tail_window_minute_bars
2026-04-23,688525.SSE,2026-04-22,14:30-14:57,276.62600000000003,0,no_tail_window_minute_bars
2026-04-23,688629.SSE,2026-04-22,14:30-14:57,135.856,0,no_tail_window_minute_bars
2026-04-23,688702.SSE,2026-04-22,14:30-14:57,227.57199999999997,0,no_tail_window_minute_bars
2026-04-24,688001.SSE,2026-04-23,14:30-14:57,45.216,0,no_tail_window_minute_bars
2026-04-24,688025.SSE,2026-04-23,14:30-14:57,303.4,0,no_tail_window_minute_bars
2026-04-24,688090.SSE,2026-04-23,14:30-14:57,72.312,0,no_tail_window_minute_bars
2026-04-24,688143.SSE,2026-04-23,14:30-14:57,71.762,0,no_tail_window_minute_bars
2026-04-24,688150.SSE,2026-04-23,14:30-14:57,52.858000000000004,0,no_tail_window_minute_bars
2026-04-24,688312.SSE,2026-04-23,14:30-14:57,66.10400000000001,0,no_tail_window_minute_bars
2026-04-24,688485.SSE,2026-04-23,14:30-14:57,44.924,0,no_tail_window_minute_bars
2026-04-24,688530.SSE,2026-04-23,14:30-14:57,36.146,0,no_tail_window_minute_bars
2026-04-27,300308.SZSE,2026-04-24,14:30-14:57,877.094,0,no_tail_window_minute_bars
2026-04-27,600522.SSE,2026-04-24,14:30-14:57,33.098,0,no_tail_window_minute_bars
2026-04-27,688090.SSE,2026-04-24,14:30-14:57,73.04400000000001,0,no_tail_window_minute_bars
2026-04-27,688158.SSE,2026-04-24,14:30-14:57,48.736000000000004,0,no_tail_window_minute_bars
2026-04-27,688307.SSE,2026-04-24,14:30-14:57,93.774,0,no_tail_window_minute_bars
2026-04-27,688485.SSE,2026-04-24,14:30-14:57,45.15,0,no_tail_window_minute_bars
2026-04-27,688498.SSE,2026-04-24,14:30-14:57,1408.1200000000001,0,no_tail_window_minute_bars
2026-04-27,688630.SSE,2026-04-24,14:30-14:57,250.254,0,no_tail_window_minute_bars
2026-04-28,688025.SSE,2026-04-27,14:30-14:57,311.754,0,no_tail_window_minute_bars
2026-04-28,688090.SSE,2026-04-27,14:30-14:57,73.338,0,no_tail_window_minute_bars
2026-04-28,688146.SSE,2026-04-27,14:30-14:57,70.938,0,no_tail_window_minute_bars
2026-04-28,688312.SSE,2026-04-27,14:30-14:57,68.248,0,no_tail_window_minute_bars
2026-04-28,688337.SSE,2026-04-27,14:30-14:57,64.82000000000001,0,no_tail_window_minute_bars
2026-04-28,688498.SSE,2026-04-27,14:30-14:57,1414.188,0,no_tail_window_minute_bars
2026-04-28,688629.SSE,2026-04-27,14:30-14:57,135.788,0,no_tail_window_minute_bars
2026-04-28,688668.SSE,2026-04-27,14:30-14:57,232.23600000000002,0,no_tail_window_minute_bars
2026-04-29,001309.SZSE,2026-04-28,14:30-14:57,498.822,0,no_tail_window_minute_bars
2026-04-29,688025.SSE,2026-04-28,14:30-14:57,311.166,0,no_tail_window_minute_bars
2026-04-29,688183.SSE,2026-04-28,14:30-14:57,115.324,0,no_tail_window_minute_bars
2026-04-29,688312.SSE,2026-04-28,14:30-14:57,68.324,0,no_tail_window_minute_bars
