vt_symbol,name,date,ym,res,D1开%,D1收%,板留%,地基,回撤%,蹲深%,弹回%,低点位置,振幅%,破顶,断板,上波高,昨幅%,昨上影%,昨涨停家,is_wv,is_lim,n1_lim
002524.SZSE,光正眼科,2025-02-20,2025-02,封D1正,1.97,0.0,0.0,FLAT·横盘平台,-8.19,-8.19,0.0,1.0,0.72,False,3,2,-0.72,0.24,90.0,False,True,False
002524.SZSE,光正眼科,2025-03-10,2025-03,封D1负,-1.74,-3.7,-3.7,MID·中位浅调,-7.74,-8.19,0.48,0.07692307692307693,10.12,True,15,2,-2.57,1.4,45.0,False,True,False
002527.SZSE,新时达,2023-08-29,2023-08,封D1正,3.37,4.2,4.2,DN·阴跌到点,-11.27,-11.27,0.0,1.0,17.07,True,7,2,-2.96,0.0,28.0,False,True,False
002529.SZSE,海源复材,2024-06-07,2024-06,封D1负,0.87,-3.15,-3.15,DN·阴跌到点,-32.99,-32.99,0.0,1.0,39.42,False,6,2,-7.31,2.5,16.0,False,True,False
002530.SZSE,金财互联,2024-11-27,2024-11,封D1负,1.34,-2.46,-2.46,DN·阴跌到点,-21.39,-21.39,0.0,1.0,16.63,False,7,2,-6.77,0.11,79.0,False,True,False
002530.SZSE,金财互联,2024-12-05,2024-12,连板,5.42,10.04,19.88,U·U型蹲,-12.39,-21.39,11.45,0.45454545454545453,17.98,False,13,2,-5.53,0.31,69.0,True,True,True
002530.SZSE,金财互联,2025-02-12,2025-02,封D1负,-1.45,-4.58,-4.58,HIGH·新高贴顶,-1.65,-5.12,3.66,0.0,10.02,True,6,2,-0.83,2.08,57.0,False,True,False
002531.SZSE,天顺风能,2024-03-06,2024-03,封D1负,1.98,-1.61,-1.61,HIGH·新高贴顶,-2.43,-2.74,0.31,0.6666666666666666,5.94,True,14,2,-3.12,0.1,38.0,False,True,False
002534.SZSE,西子洁能,2023-04-26,2023-04,封D1正,4.04,1.76,1.76,DN·阴跌到点,-16.42,-16.42,0.0,1.0,18.59,False,11,3,-6.88,1.11,22.0,False,True,False
002535.SZSE,林州重机,2023-07-12,2023-07,连板,5.77,10.1,6.6,MID·中位浅调,-20.83,-23.16,3.04,0.6666666666666666,21.26,False,5,4,3.04,0.93,26.0,True,True,True
002536.SZSE,飞龙股份,2025-01-20,2025-01,炸板,-6.14,-6.21,-6.21,FLAT·横盘平台,-6.19,-6.19,0.0,1.0,7.76,True,6,2,-4.38,1.93,47.0,False,False,False
002537.SZSE,海联金汇,2025-06-16,2025-06,封D1正,3.5,5.14,5.14,DN·阴跌到点,-15.07,-15.07,0.0,1.0,11.83,False,9,3,-3.83,0.99,39.0,False,True,False
002537.SZSE,海联金汇,2025-06-23,2025-06,连板,8.55,10.03,17.0,U·U型蹲,-6.0,-15.07,10.67,0.5833333333333334,21.47,True,14,3,-1.37,2.18,36.0,True,True,True
002537.SZSE,海联金汇,2025-07-07,2025-07,封D1正,-1.61,0.36,0.36,DN·阴跌到点,-11.43,-12.57,1.3,0.8333333333333334,10.58,False,8,3,1.3,2.0,30.0,False,True,False
002546.SZSE,新联电子,2026-01-23,2026-01,炸板,-3.95,-6.99,-6.99,FLAT·横盘平台,-10.3,-10.3,0.0,1.0,7.92,False,3,2,-7.33,2.07,63.0,False,False,False
002549.SZSE,凯美特气,2025-05-06,2025-05,封D1正,2.63,2.96,2.96,DN·阴跌到点,-32.13,-32.13,0.0,1.0,32.65,False,17,2,-0.24,2.16,56.0,False,True,False
002549.SZSE,凯美特气,2025-08-28,2025-08,封D1负,1.43,-4.65,-4.65,HIGH·新高贴顶,1.46,0.93,0.53,0.0,17.15,True,11,2,-4.63,3.07,39.0,False,True,False
002549.SZSE,凯美特气,2025-09-03,2025-09,炸板,-3.03,-7.95,-7.95,HIGH·新高贴顶,5.86,0.93,4.88,0.0,17.15,True,15,2,-5.02,3.52,40.0,False,False,False
002549.SZSE,凯美特气,2025-10-10,2025-10,连板,4.67,9.98,14.81,DN·阴跌到点,-10.11,-10.11,0.0,1.0,22.01,True,7,3,-7.23,0.62,74.0,True,True,True
002551.SZSE,尚荣医疗,2025-08-15,2025-08,封D1正,2.67,4.52,4.52,FLAT·横盘平台,-4.53,-4.53,0.0,1.0,8.35,True,5,2,-7.71,0.83,40.0,False,True,False
002552.SZSE,宝鼎科技,2026-05-18,2026-05,连板,8.63,9.99,5.83,HIGH·新高贴顶,-3.97,-3.97,0.0,1.0,8.34,True,4,4,-5.08,0.95,46.0,True,True,True
002553.SZSE,南方精工,2024-03-21,2024-03,连板,10.03,10.03,2.22,HIGH·新高贴顶,0.59,-10.68,12.62,0.26666666666666666,17.46,True,17,2,-1.17,0.33,64.0,True,True,True
002553.SZSE,南方精工,2025-04-23,2025-04,封D1正,2.28,0.44,0.44,U·U型蹲,-32.96,-42.98,17.58,0.4117647058823529,57.88,False,19,2,-4.0,0.15,68.0,False,True,False
002554.SZSE,惠博普,2026-01-21,2026-01,封D1正,0.0,1.98,1.98,FLAT·横盘平台,-6.14,-6.14,0.0,1.0,3.0,False,4,2,-0.54,3.25,50.0,False,True,False
002559.SZSE,亚威股份,2023-12-12,2023-12,炸板,-7.18,-10.47,-10.47,DN·阴跌到点,-13.65,-14.64,1.17,0.6666666666666666,20.98,True,14,5,-4.18,3.86,33.0,False,False,False
002559.SZSE,亚威股份,2026-07-10,2026-07,炸板,-11.55,-18.09,-18.09,DN·阴跌到点,-22.24,-22.24,0.0,1.0,19.06,False,6,2,-0.75,1.0,63.0,False,False,False
002562.SZSE,兄弟科技,2025-07-14,2025-07,封D1正,3.83,3.99,3.99,DN·阴跌到点,-4.53,-4.53,0.0,1.0,10.37,True,5,2,-6.57,0.99,49.0,False,True,False
002564.SZSE,天沃科技,2025-04-22,2025-04,封D1负,-4.29,-8.21,-8.21,HIGH·新高贴顶,5.38,-1.24,6.71,0.0,10.06,True,4,2,-3.05,1.9,86.0,False,True,False
002564.SZSE,天沃科技,2025-04-24,2025-04,封D1负,4.07,-6.19,-6.19,HIGH·新高贴顶,6.42,-1.24,7.76,0.0,17.4,True,6,2,-8.21,1.61,52.0,False,True,False
002564.SZSE,天沃科技,2025-04-28,2025-04,封D1正,3.43,4.63,4.63,HIGH·新高贴顶,9.73,-1.24,11.11,0.0,18.45,True,8,2,-6.19,0.0,59.0,False,True,False
002564.SZSE,天沃科技,2025-05-14,2025-05,炸板,-6.84,-10.42,-10.42,HIGH·新高贴顶,15.53,-1.24,16.98,0.0,27.88,True,17,2,0.0,1.08,41.0,False,False,False
002565.SZSE,顺灏股份,2026-04-07,2026-04,炸板,-1.97,2.81,2.81,MID·中位浅调,-6.23,-6.85,0.66,0.45454545454545453,13.64,True,13,2,-6.17,1.23,26.0,False,False,False
002570.SZSE,贝因美,2024-10-11,2024-10,炸板,-9.22,-5.19,-5.19,DN·阴跌到点,-9.22,-9.22,0.0,1.0,19.37,True,4,2,-6.8,2.07,51.0,False,False,False
002570.SZSE,贝因美,2025-03-25,2025-03,封D1正,-2.13,2.33,2.33,DN·阴跌到点,-16.1,-16.1,0.0,1.0,15.78,False,5,3,-5.06,1.01,38.0,False,True,False
002574.SZSE,明牌珠宝,2024-03-19,2024-03,封D1负,-0.78,-1.88,-1.88,HIGH·新高贴顶,-3.98,-3.98,0.0,1.0,4.32,True,4,2,-0.34,0.86,70.0,False,True,False
002574.SZSE,明牌珠宝,2025-04-02,2025-04,封D1负,-1.81,-0.75,-0.75,DN·阴跌到点,-30.33,-31.49,1.68,0.8888888888888888,34.68,False,11,6,1.68,1.18,43.0,False,True,False
002575.SZSE,群兴玩具,2026-03-23,2026-03,炸板,-1.36,-2.27,-2.27,FLAT·横盘平台,-9.3,-10.32,1.14,0.2857142857142857,9.99,False,9,2,-6.21,1.29,26.0,False,False,False
002575.SZSE,群兴玩具,2026-04-01,2026-04,炸板,-6.85,-12.72,-12.72,MID·中位浅调,-5.22,-10.32,5.69,0.14285714285714285,12.52,True,16,2,-5.86,0.9,44.0,False,False,False
002577.SZSE,雷柏科技,2023-05-24,2023-05,封D1正,0.19,0.97,0.97,DN·阴跌到点,-15.86,-15.86,0.0,1.0,23.04,True,14,2,-3.3,0.89,18.0,False,True,False
002577.SZSE,雷柏科技,2025-01-13,2025-01,炸板,-4.93,2.34,2.34,MID·中位浅调,-14.59,-17.9,4.02,0.25,17.55,False,10,3,-6.29,3.02,35.0,False,False,False
002578.SZSE,闽发铝业,2025-12-05,2025-12,连板,-0.2,10.08,1.21,U·U型蹲,-7.39,-23.41,20.91,0.35714285714285715,34.05,True,16,2,-4.04,0.64,30.0,True,True,True
002579.SZSE,中京电子,2026-07-09,2026-07,封D1负,3.05,-1.77,-1.77,DN·阴跌到点,-19.19,-19.19,0.0,1.0,38.73,True,14,2,-6.65,0.11,41.0,False,True,False
002579.SZSE,中京电子,2026-08-20,2026-08,封D1负,2.16,-2.81,-2.81,HIGH·新高贴顶,7.09,7.09,0.0,1.0,10.79,True,11,2,-8.25,2.38,32.0,False,True,False
002582.SZSE,好想你,2025-01-21,2025-01,封D1正,0.0,0.3,0.3,DN·阴跌到点,-14.33,-14.33,0.0,1.0,7.92,False,3,2,-7.33,2.27,62.0,False,True,False
002583.SZSE,海能达,2024-12-16,2024-12,封D1负,0.67,-6.6,-6.6,DN·阴跌到点,-32.18,-32.18,0.0,1.0,53.85,True,18,2,-3.73,0.36,84.0,False,True,False
002583.SZSE,海能达,2024-12-18,2024-12,封D1负,4.46,-0.76,-0.76,DN·阴跌到点,-30.3,-32.18,2.77,0.8888888888888888,53.85,True,20,2,-6.6,3.64,25.0,False,True,False
002583.SZSE,海能达,2025-05-08,2025-05,封D1负,2.64,-0.47,-0.47,MID·中位浅调,-9.66,-14.22,5.32,0.625,18.11,True,10,2,-0.09,0.34,50.0,False,True,False
002584.SZSE,西陇科学,2026-07-07,2026-07,炸板,-2.72,-6.99,-6.99,LB·L趴底,-15.06,-15.15,0.11,0.2857142857142857,17.65,False,9,2,-5.93,0.4,60.0,False,False,False
002585.SZSE,双星新材,2023-06-30,2023-06,封D1正,3.5,2.47,2.47,FLAT·横盘平台,-8.64,-8.64,0.0,1.0,6.83,False,4,2,-6.01,0.08,46.0,False,True,False
002585.SZSE,双星新材,2026-06-15,2026-06,连板,8.08,9.97,16.64,DN·阴跌到点,-13.71,-13.71,0.0,1.0,7.25,False,3,2,-6.76,2.98,83.0,True,True,True
002585.SZSE,双星新材,2026-07-07,2026-07,封D1负,0.09,-8.97,-8.97,DN·阴跌到点,-26.2,-26.2,0.0,1.0,43.71,True,14,2,-6.34,1.72,60.0,False,True,False
002589.SZSE,瑞康医药,2026-08-20,2026-08,炸板,-7.39,-9.66,-9.66,DN·阴跌到点,-4.19,-4.19,0.0,1.0,15.94,True,8,2,-7.78,2.59,32.0,False,False,False
002590.SZSE,万安科技,2024-05-06,2024-05,炸板,-4.21,-4.05,-4.05,HIGH·新高贴顶,1.95,0.18,1.77,0.0,4.54,True,5,2,-2.65,2.03,47.0,False,False,False
002590.SZSE,万安科技,2025-05-28,2025-05,炸板,-2.72,-1.48,-1.48,DN·阴跌到点,-7.89,-7.89,0.0,1.0,11.49,True,6,3,-2.97,0.86,51.0,False,False,False
002591.SZSE,恒大高新,2026-01-19,2026-01,封D1负,4.78,-2.97,-2.97,MID·中位浅调,-21.95,-24.39,3.23,0.3,19.06,False,12,3,-1.4,0.56,48.0,False,True,False
002596.SZSE,海南瑞泽,2024-08-13,2024-08,炸板,-2.56,-4.49,-4.49,DN·阴跌到点,-14.97,-14.97,0.0,1.0,13.38,False,8,2,-7.19,0.65,23.0,False,False,False
002596.SZSE,海南瑞泽,2024-08-19,2024-08,封D1正,3.85,2.56,2.56,LB·L趴底,-14.97,-14.97,0.0,0.6,13.38,False,12,2,-3.4,0.68,22.0,False,True,False
002596.SZSE,海南瑞泽,2024-12-11,2024-12,封D1正,-0.54,3.24,3.24,FLAT·横盘平台,-4.82,-5.38,0.6,0.0,2.1,False,6,2,-1.47,1.17,82.0,False,True,False
002596.SZSE,海南瑞泽,2025-12-10,2025-12,封D1负,6.6,-0.31,-0.31,HIGH·新高贴顶,0.17,-2.7,2.95,0.0,16.15,True,10,2,-6.02,0.79,46.0,False,True,False
002599.SZSE,盛通股份,2024-03-28,2024-03,封D1负,-0.87,-2.04,-2.04,DN·阴跌到点,-12.11,-12.11,0.0,1.0,20.03,True,13,2,-6.87,0.9,39.0,False,True,False
002600.SZSE,领益智造,2025-09-22,2025-09,炸板,-1.75,-1.56,-1.56,MID·中位浅调,-5.97,-8.78,3.09,0.35294117647058826,19.47,True,19,2,-3.17,1.17,46.0,False,False,False
002605.SZSE,姚记科技,2024-11-26,2024-11,炸板,-12.42,0.64,-2.14,DN·阴跌到点,-12.97,-12.97,0.0,1.0,12.42,False,8,2,-2.01,3.49,132.0,False,False,True
002607.SZSE,中公教育,2024-08-28,2024-08,封D1正,2.2,4.4,4.4,DN·阴跌到点,-38.2,-38.2,0.0,1.0,45.45,False,15,5,-4.07,0.58,23.0,False,True,False
002607.SZSE,中公教育,2024-10-14,2024-10,封D1负,1.03,-1.72,-1.72,DN·阴跌到点,-12.87,-12.87,0.0,1.0,13.64,False,4,2,-6.71,0.35,28.0,False,True,False
002607.SZSE,中公教育,2024-10-31,2024-10,封D1正,6.71,0.61,0.61,HIGH·新高贴顶,-1.65,-12.87,12.88,0.13333333333333333,23.11,True,17,2,-5.1,0.32,118.0,False,True,False
002607.SZSE,中公教育,2024-12-16,2024-12,封D1负,0.47,-3.27,-3.27,FLAT·横盘平台,-4.19,-5.17,1.04,0.5,6.75,True,6,2,-4.89,2.44,84.0,False,True,False
002611.SZSE,东方精工,2024-07-31,2024-07,封D1正,4.98,3.02,3.02,HIGH·新高贴顶,-0.33,-3.97,3.79,0.25,8.95,True,6,2,-4.74,0.32,51.0,False,True,False
002611.SZSE,东方精工,2025-01-14,2025-01,封D1正,3.15,4.02,4.02,FLAT·横盘平台,-6.73,-6.73,0.0,1.0,4.23,False,4,2,-4.06,3.41,42.0,False,True,False
002613.SZSE,北玻股份,2026-06-30,2026-06,炸板,-7.06,-7.79,-7.79,DN·阴跌到点,-31.5,-31.5,0.0,1.0,38.77,False,15,2,-8.11,2.7,89.0,False,False,False
002622.SZSE,皓宸医疗,2024-10-22,2024-10,封D1正,6.8,2.43,2.43,DN·阴跌到点,-14.22,-15.6,1.63,0.75,19.57,True,10,2,-0.53,2.66,89.0,False,True,False
002622.SZSE,皓宸医疗,2025-03-10,2025-03,封D1负,-3.12,-1.88,-1.88,DN·阴跌到点,-15.16,-15.16,0.0,1.0,9.97,False,15,2,-2.35,0.34,45.0,False,True,False
002625.SZSE,光启技术,2024-10-15,2024-10,炸板,-1.23,-7.22,-7.22,HIGH·新高贴顶,2.15,-2.91,5.21,0.3333333333333333,5.21,True,5,2,4.35,1.3,71.0,False,False,False
002629.SZSE,仁智股份,2025-01-10,2025-01,封D1正,1.52,1.77,1.77,LB·L趴底,-15.29,-17.41,2.56,0.4,21.65,True,7,2,-1.64,2.73,77.0,False,True,False
002639.SZSE,雪人集团,2026-01-22,2026-01,封D1正,1.8,2.85,2.85,DN·阴跌到点,-14.24,-14.24,0.0,1.0,31.81,True,10,2,-0.77,1.72,72.0,False,True,False
002640.SZSE,跨境通,2024-12-12,2024-12,炸板,-1.41,-3.87,-3.87,DN·阴跌到点,-24.34,-24.34,0.0,1.0,32.17,False,5,7,-7.86,3.93,119.0,False,False,False
002640.SZSE,跨境通,2024-12-20,2024-12,封D1负,-3.47,-9.85,-9.85,DN·阴跌到点,-30.94,-30.94,0.0,1.0,44.8,False,11,7,-7.28,0.59,50.0,False,True,False
002640.SZSE,跨境通,2025-01-02,2025-01,封D1正,-0.47,4.5,4.5,DN·阴跌到点,-43.7,-43.7,0.0,1.0,77.6,False,19,7,-4.95,1.49,39.0,False,True,False
002640.SZSE,跨境通,2025-04-21,2025-04,连板,9.97,9.97,12.34,DN·阴跌到点,-10.36,-10.36,0.0,1.0,11.85,True,5,3,-8.22,1.33,50.0,True,True,True
002640.SZSE,跨境通,2025-04-28,2025-04,炸板,-9.2,-10.57,-10.57,FLAT·横盘平台,-5.73,-5.73,0.0,1.0,8.35,True,4,2,-0.75,2.51,59.0,False,False,False
002640.SZSE,跨境通,2025-05-12,2025-05,炸板,1.3,-0.65,-0.65,HIGH·新高贴顶,0.48,-9.55,11.08,0.5555555555555556,17.68,True,11,2,-5.61,0.0,27.0,False,False,False
002640.SZSE,跨境通,2026-05-28,2026-05,封D1负,0.0,-1.81,-1.81,DN·阴跌到点,-12.44,-12.44,0.0,1.0,28.98,True,16,2,-2.22,0.83,45.0,False,True,False
002645.SZSE,华宏科技,2025-08-15,2025-08,连板,3.89,9.99,11.8,DN·阴跌到点,-13.96,-15.16,1.42,0.6470588235294118,16.68,False,19,2,-1.38,1.24,40.0,True,True,True
002651.SZSE,利君股份,2025-06-09,2025-06,封D1负,0.99,-5.67,-5.67,DN·阴跌到点,-29.12,-29.12,0.0,1.0,33.03,False,14,2,-3.24,1.66,44.0,False,True,False
002652.SZSE,扬子新材,2026-05-22,2026-05,炸板,0.15,-1.07,-1.07,HIGH·新高贴顶,-3.72,-4.05,0.34,0.0,10.79,True,14,2,-6.15,0.95,32.0,False,False,False
002654.SZSE,万润科技,2024-11-25,2024-11,封D1负,-1.33,-5.2,-5.2,MID·中位浅调,-24.32,-26.71,3.26,0.75,48.18,True,18,5,-2.85,3.92,60.0,False,True,False
002655.SZSE,共达电声,2025-03-25,2025-03,炸板,-2.9,-2.39,-2.39,FLAT·横盘平台,-7.02,-7.02,0.0,1.0,4.92,False,3,2,-4.69,2.64,38.0,False,False,False
002655.SZSE,共达电声,2025-03-31,2025-03,封D1负,6.22,-1.81,-1.81,HIGH·新高贴顶,-3.03,-7.02,4.29,0.2,10.39,True,7,2,-5.52,2.57,29.0,False,True,False
002658.SZSE,雪迪龙,2024-12-16,2024-12,封D1负,-0.52,-4.92,-4.92,FLAT·横盘平台,-11.13,-13.02,2.18,0.46153846153846156,5.52,False,15,2,-3.17,0.0,84.0,False,True,False
002663.SZSE,普邦股份,2026-04-16,2026-04,炸板,-2.1,-7.56,-7.56,DN·阴跌到点,-11.11,-11.11,0.0,1.0,10.65,False,6,2,-6.49,0.43,53.0,False,False,False
002664.SZSE,信质集团,2025-05-15,2025-05,封D1正,0.0,4.18,4.18,HIGH·新高贴顶,-0.26,-0.26,0.0,1.0,8.47,True,7,2,-1.61,0.83,51.0,False,True,False
002666.SZSE,德联集团,2025-01-23,2025-01,封D1负,-3.04,-3.24,-3.24,DN·阴跌到点,-16.39,-16.39,0.0,1.0,7.57,False,3,2,-7.04,1.45,36.0,False,True,False
002674.SZSE,兴业科技,2026-08-14,2026-08,炸板,-1.15,-3.8,-3.8,HIGH·新高贴顶,5.68,3.82,1.79,0.6,5.58,True,7,2,-1.45,1.94,50.0,False,False,False
002682.SZSE,龙洲股份,2023-11-14,2023-11,封D1负,3.09,-1.46,-1.46,DN·阴跌到点,-31.83,-31.83,0.0,1.0,32.02,False,11,7,-0.71,0.53,31.0,False,True,False
002685.SZSE,华东重机,2024-03-06,2024-03,封D1正,9.88,1.45,1.45,MID·中位浅调,-6.01,-9.01,3.3,0.0,10.56,True,6,2,-2.49,3.43,38.0,False,True,False
002685.SZSE,华东重机,2024-11-19,2024-11,炸板,-2.7,-0.85,-0.85,DN·阴跌到点,-23.23,-23.23,0.0,1.0,60.22,True,16,2,-5.6,1.62,74.0,False,False,False
002688.SZSE,金河生物,2025-04-24,2025-04,炸板,-6.39,-6.68,-6.68,LB·L趴底,-20.76,-21.77,1.29,0.5555555555555556,37.54,True,11,4,-4.86,0.0,52.0,False,False,False
002692.SZSE,远程股份,2025-01-17,2025-01,连板,9.94,9.94,9.34,HIGH·新高贴顶,-2.35,-8.76,7.03,0.0,12.41,True,6,2,-4.59,2.71,59.0,True,True,True
002693.SZSE,双成药业,2024-11-19,2024-11,连板,10.01,10.01,9.32,DN·阴跌到点,-39.79,-40.62,1.4,0.9285714285714286,72.68,True,16,3,1.4,1.35,74.0,True,True,True
002702.SZSE,海欣食品,2025-01-02,2025-01,封D1负,0.21,-7.17,-7.17,DN·阴跌到点,-33.59,-33.59,0.0,1.0,54.99,True,14,3,-2.05,1.59,39.0,False,True,False
002703.SZSE,浙江世宝,2023-06-30,2023-06,连板,5.09,9.99,39.39,FLAT·横盘平台,-4.83,-7.65,3.05,0.1111111111111111,8.28,False,11,3,-4.83,0.3,46.0,True,True,True
002703.SZSE,浙江世宝,2023-08-02,2023-08,封D1正,0.69,1.04,1.04,HIGH·新高贴顶,3.61,-4.85,8.89,0.0,27.29,True,19,5,-3.89,3.95,25.0,False,True,False
002703.SZSE,浙江世宝,2026-01-05,2026-01,炸板,-0.18,5.74,9.89,HIGH·新高贴顶,17.65,5.6,11.41,0.0,31.31,True,9,4,-5.72,3.02,49.0,False,False,True
002709.SZSE,天赐材料,2024-10-25,2024-10,封D1正,0.48,0.16,0.16,U·U型蹲,-16.45,-22.78,8.2,0.5454545454545454,16.53,False,13,2,-3.84,0.85,67.0,False,True,False
002709.SZSE,天赐材料,2025-09-15,2025-09,封D1负,-0.13,-3.15,-3.15,HIGH·新高贴顶,0.07,-0.86,0.94,0.3333333333333333,4.07,True,5,2,-2.09,2.3,57.0,False,True,False
002712.SZSE,思美传媒,2024-11-11,2024-11,封D1负,0.81,-5.69,-5.69,DN·阴跌到点,-19.22,-19.22,0.0,1.0,11.45,False,7,4,-1.76,2.46,95.0,False,True,False
002713.SZSE,东易日盛,2024-11-18,2024-11,封D1负,0.0,-4.51,-4.51,DN·阴跌到点,-20.83,-20.83,0.0,1.0,21.59,False,15,3,-7.57,0.92,53.0,False,True,False
002718.SZSE,友邦吊顶,2025-02-06,2025-02,炸板,-10.37,-13.96,-13.96,HIGH·新高贴顶,-2.33,-9.98,8.49,0.0,9.98,False,4,2,-1.36,2.89,51.0,False,False,False
002727.SZSE,一心堂,2025-06-12,2025-06,封D1负,-0.56,-1.41,-1.41,DN·阴跌到点,-6.11,-6.11,0.0,1.0,17.78,True,15,2,-3.81,0.72,44.0,False,True,False
002729.SZSE,好利科技,2023-11-03,2023-11,封D1正,3.87,3.07,3.07,FLAT·横盘平台,-8.42,-8.42,0.0,1.0,9.04,False,11,2,-2.78,0.51,22.0,False,True,False
002729.SZSE,好利科技,2024-03-18,2024-03,封D1正,0.12,0.68,0.68,HIGH·新高贴顶,10.27,2.62,7.45,0.0,20.89,True,20,2,-2.26,0.93,56.0,False,True,False
002730.SZSE,电光科技,2025-05-14,2025-05,封D1正,1.18,2.96,2.96,FLAT·横盘平台,-11.61,-12.24,0.72,0.3333333333333333,9.06,False,5,3,-1.92,0.46,41.0,False,True,False
002730.SZSE,电光科技,2025-05-22,2025-05,炸板,-6.33,-9.7,-9.7,U·U型蹲,-6.9,-12.24,6.08,0.1111111111111111,18.65,True,11,3,-2.84,1.58,45.0,False,False,False
002735.SZSE,王子新材,2025-04-01,2025-04,封D1负,-0.09,-4.28,-4.28,FLAT·横盘平台,-9.88,-9.88,0.0,1.0,6.25,False,5,2,-1.89,1.98,27.0,False,True,False
002741.SZSE,光华科技,2026-06-09,2026-06,封D1正,0.25,0.85,0.85,DN·阴跌到点,-7.74,-7.74,0.0,1.0,21.06,True,11,2,-8.01,1.64,45.0,False,True,False
002741.SZSE,光华科技,2026-07-07,2026-07,炸板,-3.13,-10.61,-10.61,DN·阴跌到点,-19.83,-19.83,0.0,1.0,31.44,True,13,3,-5.16,1.44,60.0,False,False,False
002743.SZSE,富煌钢构,2025-01-16,2025-01,封D1负,0.0,-3.16,-3.16,MID·中位浅调,-35.31,-37.56,3.61,0.875,44.21,False,18,2,-1.62,0.36,54.0,False,True,False
002747.SZSE,埃斯顿,2026-06-18,2026-06,封D1正,0.27,1.89,1.89,LB·L趴底,-11.59,-14.15,2.98,0.4,11.11,False,7,2,-2.12,1.77,67.0,False,True,False
002747.SZSE,埃斯顿,2026-06-30,2026-06,连板,4.5,9.99,9.03,MID·中位浅调,-9.57,-14.15,5.34,0.16666666666666666,18.72,True,14,2,-2.11,3.49,89.0,True,True,True
002748.SZSE,世龙实业,2024-03-11,2024-03,封D1负,0.0,-3.27,-3.27,HIGH·新高贴顶,12.43,1.95,10.28,0.0,16.74,True,15,2,-0.53,0.93,52.0,False,True,False
002757.SZSE,南兴股份,2025-02-13,2025-02,炸板,-9.04,-3.89,-3.89,HIGH·新高贴顶,6.14,2.01,4.05,0.3333333333333333,5.38,True,8,2,1.93,1.93,65.0,False,False,False
002757.SZSE,南兴股份,2025-03-26,2025-03,封D1负,-0.37,-5.42,-5.42,DN·阴跌到点,-19.75,-19.75,0.0,1.0,31.6,True,13,2,-3.25,0.15,41.0,False,True,False
002757.SZSE,南兴股份,2026-02-03,2026-02,炸板,-3.58,-6.65,-6.65,U·U型蹲,-9.51,-15.92,7.62,0.5555555555555556,36.29,True,20,4,-0.51,2.94,32.0,False,False,False
002767.SZSE,先锋电子,2025-04-09,2025-04,封D1正,0.56,1.18,1.18,DN·阴跌到点,-40.72,-40.72,0.0,1.0,64.32,False,10,3,-7.9,3.17,99.0,False,True,False
002769.SZSE,普路通,2025-01-03,2025-01,炸板,-7.91,-12.38,-12.38,DN·阴跌到点,-32.68,-32.68,0.0,1.0,34.78,False,15,2,-1.0,3.01,51.0,False,False,False
002771.SZSE,真视通,2026-04-16,2026-04,封D1正,10.02,0.82,0.82,HIGH·新高贴顶,-1.36,-6.02,4.97,0.46153846153846156,7.67,True,15,2,-1.82,0.18,53.0,False,True,False
002771.SZSE,真视通,2026-06-09,2026-06,封D1负,-0.71,-5.44,-5.44,DN·阴跌到点,-6.73,-6.73,0.0,1.0,15.6,True,9,2,-5.59,3.62,45.0,False,True,False
002772.SZSE,众兴菌业,2025-09-26,2025-09,封D1正,0.0,2.96,2.96,DN·阴跌到点,-8.62,-8.62,0.0,1.0,14.32,True,10,2,-1.91,0.21,36.0,False,True,False
002775.SZSE,文科股份,2024-12-31,2024-12,封D1负,-0.52,-1.3,-1.3,DN·阴跌到点,-23.08,-25.05,2.64,0.75,33.14,False,14,2,-2.51,0.84,36.0,False,True,False
002779.SZSE,中坚科技,2024-03-14,2024-03,炸板,-9.76,-5.58,-5.58,HIGH·新高贴顶,8.41,0.0,8.41,0.0,12.64,True,16,4,-1.2,0.12,51.0,False,False,False
002782.SZSE,可立克,2026-05-19,2026-05,连板,6.31,10.0,2.21,FLAT·横盘平台,-6.28,-6.28,0.0,1.0,1.4,False,3,2,-1.38,0.9,72.0,True,True,True
002787.SZSE,华源控股,2026-05-06,2026-05,封D1正,3.09,7.92,7.92,FLAT·横盘平台,-9.26,-12.91,4.19,0.3333333333333333,4.19,False,5,2,0.99,1.51,69.0,False,True,False
002792.SZSE,通宇通讯,2025-12-22,2025-12,封D1负,0.06,-7.64,-7.64,FLAT·横盘平台,-8.72,-10.0,1.42,0.0,2.34,False,4,2,-0.89,3.42,65.0,False,True,False
002792.SZSE,通宇通讯,2026-08-12,2026-08,封D1正,2.4,4.1,4.1,FLAT·横盘平台,-9.28,-9.28,0.0,1.0,1.07,False,3,2,-1.06,3.9,53.0,False,True,False
002805.SZSE,丰元股份,2026-05-13,2026-05,封D1负,-0.77,-10.0,-10.0,HIGH·新高贴顶,-1.27,-2.47,1.22,0.0,3.83,True,5,3,-2.51,0.71,50.0,False,True,False
002805.SZSE,丰元股份,2026-06-30,2026-06,封D1正,0.31,1.15,1.15,DN·阴跌到点,-12.11,-12.11,0.0,1.0,14.7,True,6,2,-2.15,1.77,89.0,False,True,False
