vt_symbol,name,g4,n1_date,h,lim3,vr_d0,vr_d1,gap_d1,bias10,tseg,B,ret_bw,A_B
600601.SSE,方正科技,yang2,2025-09-11,2,False,0.7192435359063795,0.7059480741911403,0.03797468354430378,12.056737588652467,早,0.12463485881207403,0.1616358325219085,0.03700097370983446
600610.SSE,中毅达,yang2,2025-03-24,4,True,0.97253038821662,0.614017592132618,0.027397260273972712,35.96150861399969,早,0.19292237442922366,0.19748858447488593,0.004566210045662267
600610.SSE,中毅达,yang4,2025-04-14,2,False,0.37554028289140184,1.413089881857102,0.03377686796315249,13.222853169544567,早,0.10542476970317316,0.1463664278403276,0.040941658137154446
600611.SSE,大众交通,yang2,2024-07-22,2,False,0.78712429017065,0.6426566586941681,0.050488599348534224,33.07325530992631,,0.1368078175895766,0.1579804560260587,0.021172638436482094
600611.SSE,大众交通,yang2,2024-07-29,2,False,0.5224410633204206,0.9686070653802575,0.033441208198489836,39.924528301886795,,0.1618122977346279,0.07119741100323629,-0.09061488673139162
600611.SSE,大众交通,yang2,2024-09-30,3,True,1.4428838941364124,0.930437813010029,0.09578544061302674,13.379669852302346,午,0.14942528735632177,0.14814814814814814,-0.0012771392081736277
600613.SSE,神奇制药,yang2,2024-10-25,2,False,0.8265956475841629,2.0262172438156028,0.09421265141319002,15.283165244375475,早,0.11574697173620452,0.12786002691790066,0.012113055181696142
600617.SSE,国新能源,yin2,2025-10-17,2,False,2.1689881413826204,1.7753528719767122,0.01750000000000007,22.473974280465427,早,0.1399999999999999,0.15999999999999992,0.020000000000000018
600622.SSE,光大嘉宝,yin4,2024-10-31,2,False,1.1826491436105995,1.0515157831096547,0.010101010101010166,20.40865969350525,早,0.13131313131313127,0.11717171717171726,-0.01414141414141401
600629.SSE,华建集团,yang4,2025-09-25,4,True,0.6601843338809592,0.6061182240677462,0.07795823665893264,15.203677964289541,中,0.2064965197215778,0.3132250580046403,0.1067285382830625
600630.SSE,龙头股份,yin2,2023-12-06,2,False,1.9329564593371509,1.971900884330832,0.025229357798165042,7.2438814413971375,,0.11238532110091737,0.014908256880733939,-0.09747706422018343
600630.SSE,龙头股份,yang2,2023-12-14,3,True,0.9487308660675444,1.1877042937422553,0.03588290840415498,17.314722499169164,,0.19830028328611893,0.12275731822474034,-0.07554296506137859
600644.SSE,乐山电力,yang4,2025-05-20,2,False,1.0371748896885982,1.1654897575293883,0.033022254127781814,14.60304401480872,早,0.10911701363962667,0.1629576453697057,0.053840631730079025
600650.SSE,锦江在线,yang2,2024-09-30,3,True,1.5151622927716255,1.2820555505505309,0.09976433621366843,18.154817152403947,午,0.1390416339355851,0.13982717989002347,0.0007855459544383603
600653.SSE,申华控股,yin4,2024-11-07,2,False,0.8126677615067717,0.8482252067415192,0.06854838709677424,6.529209621993126,中,0.10080645161290325,0.024193548387096753,-0.0766129032258065
600681.SSE,百川能源,yin2,2025-11-11,2,False,1.3390219120026265,1.2140254345117045,0.07028112449799195,8.567691301504254,午,0.10441767068273089,0.06224899598393563,-0.04216867469879526
600686.SSE,金龙汽车,yin2,2024-07-25,4,True,0.5910347056565926,1.6900688521020448,0.07950116913484018,20.333896079534817,,0.15354637568199547,0.22447388932190182,0.07092751363990635
600686.SSE,金龙汽车,yin4,2024-08-13,3,True,1.2112720104383758,0.6993609460039207,0.05198776758409762,0.2452483139178563,,0.09418960244648322,0.08929663608562666,-0.0048929663608565654
600699.SSE,均胜电子,yang2,2025-09-16,3,True,0.39621811109485644,0.10881294044910672,0.10006561679790038,18.960268519241264,早,0.2099737532808399,0.2171916010498689,0.007217847769029007
600707.SSE,彩虹股份,yang2,2026-04-17,2,False,0.8541145290902645,0.7686115605156426,0.06161745827984588,17.976677267908524,早,0.11424903722721425,0.08472400513478817,-0.029525032092426073
600722.SSE,金牛化工,yin2,2026-07-22,2,False,2.0006729224278486,1.585685024897437,0.0,17.3892442549159,早,0.13118062563067623,0.15338042381432881,0.022199798183652586
600726.SSE,华电能源,yang4,2026-03-19,2,False,1.3234090833166168,1.229439176849206,0.005976095617529875,29.181677817807493,中,0.05776892430278879,0.059760956175298974,0.0019920318725101804
600726.SSE,华电能源,yang4,2026-03-25,2,False,0.9274933259563185,1.1992326818941874,0.009756097560975618,25.612745098039234,早,0.0634146341463413,0.08617886178861767,0.02276422764227637
600726.SSE,华电能源,yang4,2026-05-25,5,True,0.639273622263847,1.077435587862062,0.050578034682080775,-3.3519553072625663,早,0.13583815028901736,0.3728323699421965,0.23699421965317913
600732.SSE,爱旭股份,yang2,2024-11-08,2,False,1.282050376245894,0.702036655162349,-0.00850460666194186,11.939706465688204,早,0.16938341601700935,0.15733522324592486,-0.012048192771084487
600760.SSE,中航沈飞,yang2,2024-11-05,2,False,1.182738860887375,2.313060169656737,0.09992542878448907,11.663925723921164,早,0.08128262490678595,0.03504847129008204,-0.04623415361670391
600770.SSE,综艺股份,yang2,2024-10-17,4,True,0.7989540464163432,1.539388640481147,0.04497354497354511,9.374999999999979,早,0.21164021164021163,0.27513227513227534,0.06349206349206371
600785.SSE,新华百货,yin4,2026-02-02,2,False,0.45821985621383154,1.5504260712867657,-0.002144082332761643,4.3120415101091325,早,0.11492281303602048,0.08704974271012023,-0.02787307032590025
600797.SSE,浙大网新,yin2,2024-11-11,2,False,1.3712293306139414,3.490288344610816,0.0997340425531914,10.005851375073128,早,0.09574468085106402,0.054521276595744794,-0.04122340425531923
600807.SSE,济高发展,yin2,2025-01-27,2,False,1.4372003127409116,1.666262199786633,0.0177304964539009,3.183315038419332,早,0.13120567375886538,0.07092198581560294,-0.06028368794326244
600828.SSE,茂业商业,yang2,2026-01-09,2,False,1.0899792917694935,0.6727254333136345,0.10014306151645203,14.383897889052545,早,0.1673819742489271,0.15021459227467804,-0.017167381974249052
600828.SSE,茂业商业,yang2,2026-01-30,2,False,0.9875831644330137,3.523951740087053,-0.0075987841945288626,2.237414543194527,早,0.0714285714285714,0.045592705167173175,-0.02583586626139822
600839.SSE,四川长虹,yin2,2024-10-16,6,True,1.9341170404618604,2.7210028240894526,0.03134328358208949,12.453843571668344,午,0.16268656716417906,0.6402985074626866,0.4776119402985075
600841.SSE,动力新科,yin2,2024-07-18,2,False,1.1762258254018747,1.3377335844979326,0.0,14.461194863204918,,0.03658536585365857,0.08292682926829298,0.04634146341463441
600879.SSE,航天电子,yang2,2026-01-08,3,True,0.609116579078284,1.0839818109191928,0.05444785276073616,23.924922784509395,早,0.16947852760736204,0.08895705521472386,-0.08052147239263818
600881.SSE,亚泰集团,yin2,2024-12-11,2,False,1.0443725096936227,0.690425471224382,0.10126582278481,15.160349854227405,午,0.17721518987341778,0.10970464135021096,-0.06751054852320681
600903.SSE,贵州燃气,yang2,2026-05-18,2,False,1.43547026911555,0.720258805085102,0.0669693530079456,25.911104759182525,早,0.16799091940976152,0.11577752553915999,-0.05221339387060153
600936.SSE,北投科技,yang2,2026-06-02,2,False,1.2763164094280848,1.599621554270747,0.03040540540540526,5.244444444444452,中,0.0760135135135136,0.042229729729729826,-0.03378378378378377
600977.SSE,中国电影,yin2,2025-09-12,2,False,1.2476161876269234,1.141566434968578,0.037402597402597326,20.3125,尾,0.14701298701298682,0.10909090909090913,-0.03792207792207769
600984.SSE,建设机械,yin2,2024-04-10,4,True,0.6475666036312329,2.3897750189394293,0.025157232704402288,2.3495333118764172,,0.21069182389937113,0.20125786163522008,-0.009433962264151052
600986.SSE,浙文互联,yang2,2026-01-23,2,False,1.1833853924973223,1.3995524294677302,0.10041493775933596,11.770707726555973,早,0.17676348547717824,0.08796680497925302,-0.08879668049792522
600990.SSE,四创电子,yang2,2024-05-07,3,True,0.4295771620198199,2.518873576992211,0.06076810889645112,10.573563403752107,,0.06417112299465244,0.08896451142440442,0.024793388429751984
601008.SSE,连云港,yin4,2025-05-13,5,True,1.9317475878626917,1.6427215343080348,0.03220035778175312,1.8771642063058147,尾,0.16815742397137745,0.32021466905187834,0.1520572450805009
601011.SSE,宝泰隆,yang2,2024-12-30,2,False,1.4554647650757857,2.8305847761988163,0.021897810218977964,1.820884429580083,尾,0.11678832116788307,-0.0036496350364964014,-0.12043795620437947
601096.SSE,宏盛华源,yin2,2024-01-10,2,False,0.9187063505714929,1.5107956180290845,-0.009740259740259827,8.317214700193443,,0.07954545454545459,0.09577922077922074,0.016233766233766156
601099.SSE,太平洋,yang2,2023-07-28,2,False,2.150351574982226,0.10363940404794675,0.09890109890109877,25.560538116591935,,0.15384615384615397,0.18131868131868112,0.027472527472527153
601106.SSE,中国一重,yin2,2025-12-19,2,False,0.7632620256968152,1.5165841925900132,0.044386422976501194,3.90667390124797,早,0.0966057441253263,0.06266318537859017,-0.03394255874673613
601106.SSE,中国一重,yang2,2026-01-07,4,True,1.1857273977812102,0.6101449529313739,0.10067114093959728,8.838568298027738,早,0.21029082774049224,0.34228187919463093,0.1319910514541387
601162.SSE,天风证券,yang2,2024-09-24,7,True,0.8176318931620279,0.1318279591971338,0.09999999999999987,5.374077976817704,中,0.13000000000000012,0.5933333333333335,0.4633333333333334
601566.SSE,九牧王,yin4,2025-12-18,2,False,1.1800464985834327,0.428685237635146,0.0362694300518136,7.603317304341783,早,0.1658031088082903,0.06476683937823835,-0.10103626943005195
601606.SSE,长城军工,yang4,2025-06-30,2,False,0.7880581553801093,1.2873609135652029,0.04578313253012034,40.4535125465358,早,0.06712564543889843,0.018932874354561147,-0.04819277108433728
601858.SSE,中国科传,yang4,2023-04-24,2,False,0.9483936278485008,0.9782630104234104,0.010109289617486361,33.14901047729919,,0.05819672131147535,0.10382513661202175,0.0456284153005464
601872.SSE,招商轮船,yang2,2026-03-02,2,False,1.9964790466104874,1.4951189055255518,0.05823068309070534,27.909475041180265,早,0.052631578947368585,-0.008398656215005573,-0.06103023516237416
601929.SSE,吉视传媒,yang4,2025-08-29,2,False,0.5398611165585231,0.7121169906171517,0.05714285714285716,15.394369769211247,早,0.14065934065934083,0.10549450549450556,-0.03516483516483526
601933.SSE,永辉超市,yang4,2024-10-28,2,False,0.5962677548625827,1.4806548134978694,0.021531100478468845,22.977346278317135,早,0.12440191387559829,0.17464114832535893,0.05023923444976064
603002.SSE,宏昌电子,yin2,2026-06-15,3,True,0.4825634988096693,0.80928814775605,0.037558685446009266,9.900819813105555,早,0.121544079290558,0.23004694835680728,0.10850286906624929
603006.SSE,联明股份,yang2,2023-12-05,2,False,0.5157705579346751,0.5181783768888839,0.07887517146776402,11.724137931034484,,0.17764060356652966,0.019204389574760006,-0.15843621399176966
603011.SSE,合锻智能,yin4,2024-03-14,3,True,1.2236280030495836,0.6604579600761797,0.08721624850657106,8.50401866735806,,0.2102747909199525,0.14336917562724039,-0.0669056152927121
603016.SSE,新宏泰,yang2,2024-10-14,2,False,1.1670702820598293,1.0707434845879085,-0.0029325513196482023,24.124124124124148,午,0.09860703812316718,0.03372434017595305,-0.06488269794721413
603023.SSE,威帝股份,yin2,2025-12-18,2,False,0.9375759364274188,1.834816967148246,-0.003795066413662118,5.865809562073121,早,0.14611005692599632,0.13472485768500975,-0.011385199240986577
603037.SSE,凯众股份,yin2,2023-11-06,3,True,0.4345950007977998,0.73801472050925,0.09981255857544502,11.111111111111116,,0.07310215557638222,0.09653233364573555,0.023430178069353325
603038.SSE,华立股份,yin2,2024-02-29,2,False,0.6741859123550357,1.8736845436850182,0.04370629370629375,11.154294597745839,,0.12762237762237771,0.09440559440559437,-0.03321678321678334
603038.SSE,华立股份,yin4,2024-10-30,2,False,1.137686058644407,0.8735050824792239,0.06060606060606055,42.193709005601555,早,0.11649831649831643,-0.010101010101010166,-0.1265993265993266
603045.SSE,福达合金,yin2,2026-06-15,2,False,0.3823159005814441,1.1334739738343673,0.048034934497816595,0.5557855646304732,早,0.03555832813474735,0.05414847161572034,0.018590143480972987
603061.SSE,金海通,yang2,2024-10-17,2,False,2.654572471683445,1.9436462682769873,0.011693601366443263,9.695458541717695,午,0.1430823807646826,0.12928655892786756,-0.013795821836815048
603061.SSE,金海通,yin2,2026-01-16,2,False,1.163362542080832,1.366066464223087,0.03159507819894536,18.704824272774466,午,0.052643439852165796,0.17695046648938573,0.12430702663721993
603065.SSE,宿迁联盛,yin2,2025-05-26,2,False,1.5901584185311404,5.663849178850591,0.052631578947368585,5.855855855855863,午,0.11534154535274377,0.04815229563269874,-0.06718924972004503
603068.SSE,博通集成,yang2,2025-01-15,2,False,1.1344742506743009,1.9406053308657298,0.015251798561151109,14.978658637461528,早,0.04546762589928055,0.0002877697841725535,-0.045179856115108
603076.SSE,乐惠国际,yin2,2024-04-22,2,False,1.3070862709629614,2.1662235862149855,0.03520309477756278,8.915479902249945,,0.20348162475822051,0.05996131528046411,-0.1435203094777564
603082.SSE,北自科技,yang2,2024-02-23,2,False,1.4140684062559061,0.5880594005724273,0.09989727786337954,19.948250369640206,,0.10426296866974849,0.13045711350796108,0.026194144838212585
603083.SSE,剑桥科技,yin2,2024-01-23,2,False,1.0468676566031825,2.603974422649407,0.044592264104459156,17.9461846922764,,0.05937423010593723,0.10914018231091394,0.049765952204976704
603088.SSE,宁波精达,yin2,2024-12-09,3,True,0.9922135276678887,3.8274812838951293,0.10017889087656529,20.189206622231758,早,0.19856887298747772,0.0894454382826475,-0.10912343470483021
603093.SSE,南华期货,yang2,2024-09-30,2,False,1.4127373365665616,1.0569756182462777,0.0998487140695914,22.83962088831073,午,0.03479576399394846,-0.009833585476550777,-0.044629349470499236
603093.SSE,南华期货,yang2,2025-07-09,3,True,1.5342086006321658,1.204180309513887,-0.006968641114982632,7.991157518461023,中,0.119773519163763,0.08928571428571441,-0.030487804878048586
603095.SSE,越剑智能,yin2,2024-10-24,2,False,1.3820303487675554,2.033916245413256,0.045174537987679564,19.07818326303563,中,0.10882956878850103,0.1498973305954825,0.04106776180698146
603097.SSE,江苏华辰,yin2,2023-06-08,2,False,0.9517369926715554,2.4458018716275514,0.055445544554455495,16.74141199315735,,0.085148514851485,0.00990099009900991,-0.07524752475247509
603098.SSE,森特股份,yang2,2025-08-25,2,False,1.0731199680949175,1.5550023872827725,0.03054989816700604,16.599382569460943,早,0.08893414799728427,-0.008146639511201648,-0.09708078750848592
603106.SSE,恒银科技,yang4,2023-08-24,2,False,1.4710872759775182,1.0194146954665777,-0.009445100354191216,6.9849690539345755,,0.21015348288075542,0.03423848878394331,-0.1759149940968121
603106.SSE,恒银科技,yin2,2023-12-27,2,False,0.7070364388982897,1.1604191345610553,0.02770448548812654,-7.062285434036298,,0.12137203166226906,0.14511873350923477,0.0237467018469657
603108.SSE,润达医疗,yang2,2023-10-27,2,False,1.5748108405895187,0.7665767007736825,0.0725446428571428,9.068776628119313,,0.1439732142857142,0.10044642857142838,-0.04352678571428581
603115.SSE,海星股份,yang2,2026-05-18,2,False,0.7099989354340767,1.0064633574521684,0.03566710700132103,24.341113052307772,早,0.09271045994956162,0.1714903326528161,0.07877987270325448
603115.SSE,海星股份,yin2,2026-06-15,3,True,0.6123104924297808,0.51120120518098,0.044083526682134666,-0.1631551383797336,早,0.17219812367598109,0.15706647836174725,-0.015131645314233833
603118.SSE,共进股份,yin2,2026-08-13,3,True,1.3104597203627835,1.3851361904647121,0.025062656641603898,10.038610038610042,早,0.20676691729323315,0.19110275689223055,-0.015664160401002603
603122.SSE,合富中国,yang4,2025-12-05,2,False,0.6299075291855118,0.24557556318426163,0.09913305691669794,14.565790041887961,早,0.03430079155672816,0.024500565397662877,-0.009800226159065284
603137.SSE,恒尚节能,yin4,2026-07-13,3,True,1.3869153256429319,1.4525068682399367,0.0533469249065579,44.194022537971556,早,0.11722731906218153,0.08902480462113482,-0.02820251444104671
603155.SSE,新亚强,yang2,2026-06-26,2,False,1.0455003642823637,1.6680209194388673,0.026045777426992878,10.102107321312182,午,0.04972375690607733,0.12786108918705597,0.07813733228097863
603178.SSE,圣龙股份,yang4,2023-11-17,4,True,1.1175199568550693,1.1199719216566222,0.06622691292875982,8.121986705845408,,0.18654353562005288,0.2559366754617416,0.06939313984168871
603186.SSE,华正新材,yin2,2026-08-14,2,False,0.4320483696477897,0.23040126355583573,0.10002984183825725,21.87759139910095,早,0.20978812294837357,0.09937332139659794,-0.11041480155177563
603188.SSE,亚邦股份,yin2,2024-04-25,2,False,1.3163356536177278,2.439914333306893,0.030888030888030826,7.113316790736124,,0.015444015444015413,0.04633204633204646,0.03088803088803105
603188.SSE,亚邦股份,yang2,2025-04-11,2,False,0.34180423624005146,1.213919788912369,0.05483028720626626,3.4855444474466424,早,0.13054830287206265,0.07571801566579639,-0.05483028720626626
603219.SSE,富佳股份,yin4,2023-11-17,2,False,2.631286698739863,2.7635478506461535,-0.017064846416382284,8.054285292816065,,0.12286689419795205,0.05529010238907861,-0.06757679180887344
603222.SSE,济民健康,yin4,2025-08-27,2,False,0.9109493379463537,1.072668039329858,-0.03386454183266929,0.22960966357192802,尾,0.10856573705179295,0.14741035856573714,0.03884462151394419
603256.SSE,宏和科技,yin2,2024-03-25,2,False,2.125523211191379,2.8302205623811587,0.045751633986928164,9.945386605346362,,0.1986928104575163,-0.0091503267973857,-0.207843137254902
603256.SSE,宏和科技,yin2,2025-07-31,2,False,1.5589055896135675,0.6133921437336805,-0.027187765505522488,7.097361237488631,早,0.062022090059473234,0.14528462192013603,0.08326253186066279
603256.SSE,宏和科技,yin2,2025-08-13,3,True,0.906003035456099,0.6528899975934328,0.08176795580110507,6.541615979280291,中,0.11933701657458573,0.30755064456721914,0.18821362799263341
603256.SSE,宏和科技,yang2,2026-02-11,2,False,0.5843042608152316,0.6857922678935805,0.04999249361957658,18.55477440598028,早,0.10088575288995649,0.07491367662513126,-0.025972076264825228
603278.SSE,大业股份,yin2,2025-12-24,6,True,2.5947809988857764,3.6145099555600386,0.009451795841209698,8.224222585924723,早,0.20982986767485823,0.5217391304347827,0.3119092627599245
603301.SSE,振德医疗,yang2,2025-10-09,2,False,0.8661550591761166,2.257696525276932,0.034093122930060504,19.469335505644136,早,-0.008377167348529113,0.1774790570816287,0.1858562244301578
603311.SSE,金海高科,yang2,2024-04-30,2,False,2.0581441682513666,3.170042364989313,0.09999999999999987,11.668185961713773,,0.09999999999999987,0.03367346938775517,-0.0663265306122447
603315.SSE,福鞍股份,yin2,2025-03-17,4,True,1.9373340480091275,0.35546466858049247,0.10034364261168394,9.861069163394752,尾,0.21030927835051538,0.19793814432989687,-0.012371134020618513
603322.SSE,超讯科技,yang2,2023-04-25,2,False,1.1526983817320193,0.953481525662201,0.04772557792692034,22.499314880789267,,0.0741983594332587,0.014914243102162494,-0.059284116331096204
603324.SSE,盛剑科技,yang2,2026-06-17,2,False,1.2610699913642704,1.4371557257664576,0.0005104645227158588,19.542334096109837,中,0.12200102092904541,0.06687085247575286,-0.05513016845329255
603327.SSE,福蓉科技,yang4,2024-03-18,3,True,0.8682239693346336,1.0747967479674796,0.05014245014245011,6.732348111658459,,0.10256410256410264,0.11794871794871797,0.01538461538461533
603332.SSE,苏州龙杰,yang2,2024-01-02,2,False,0.7160607759958729,0.3290889132821076,0.06582077716098333,10.285114570578969,,0.13005551149881045,-0.010309278350515427,-0.14036478984932588
603332.SSE,苏州龙杰,yin4,2025-06-09,3,True,0.9574351259731338,1.1874120310874487,0.06051344743276288,-6.257162502864999,中,0.21026894865525692,0.18276283618581912,-0.027506112469437793
603357.SSE,设计总院,yang2,2024-04-17,2,False,2.5721722418706623,4.189241720356103,0.04947668886774492,7.409299948901382,,0.026641294005708804,0.14747859181731693,0.12083729781160812
603363.SSE,傲农生物,yang4,2024-03-19,3,True,1.7686553225268975,1.4762886363517103,0.003937007874015741,20.17979654601374,,0.1279527559055118,0.11023622047244097,-0.017716535433070835
603366.SSE,日出东方,yin4,2024-11-20,2,False,1.5426398371166328,0.4901202060534813,0.10016835016835013,36.1448544579418,中,0.1144781144781144,0.19865319865319853,0.08417508417508412
603367.SSE,辰欣药业,yang2,2025-07-28,3,True,0.539219222211646,0.3239123781951016,0.06067034365719137,25.706666666666678,中,0.21001272804412396,0.2732286805260926,0.06321595248196865
603386.SSE,骏亚科技,yin2,2024-06-25,2,False,2.532546911444107,2.992919744566837,0.051038062283736974,6.878698224852076,,0.03806228373702414,0.06314878892733544,0.025086505190311303
603386.SSE,骏亚科技,yang2,2024-07-10,2,False,1.35362780782979,1.692264392835205,0.01725554642563698,5.304144674223421,,0.11832374691865244,0.06409202958093663,-0.05423171733771581
603389.SSE,亚振家居,yin2,2024-03-22,5,True,0.6954222760361846,1.6809155353429182,0.09397163120567376,11.484483099426757,,0.2092198581560285,0.3173758865248226,0.10815602836879412
603389.SSE,亚振家居,yin4,2024-06-13,2,False,1.5205977736284417,1.9972782200604204,-0.002012072434607548,6.675252200042925,,0.086519114688129,0.010060362173038184,-0.07645875251509082
603390.SSE,通达电气,yin2,2025-05-26,4,True,1.2971921531902029,1.866620365418622,0.012888551933282866,17.44279227139167,早,0.2100075815011373,0.3646702047005308,0.1546626231993935
603458.SSE,勘设股份,yin2,2024-08-09,4,True,1.328837400874856,3.358663901864512,0.078125,3.7837837837837895,,0.078125,0.2552083333333335,0.17708333333333348
603488.SSE,展鹏科技,yin2,2026-01-12,2,False,1.6715064466417686,1.6521847699614192,-0.009372071227741308,24.79532163742688,中,0.07778819119025315,0.08716026241799435,0.009372071227741197
603496.SSE,恒为科技,yin2,2023-09-27,3,True,1.6392078735104725,0.32946015346275914,0.09467455621301779,30.0437647285144,,0.2096893491124261,0.172707100591716,-0.03698224852071008
603508.SSE,思维列控,yang2,2024-03-07,2,False,1.2256613994366057,1.4922709799034888,-0.04185577407967722,23.251911243706846,,0.1260716086737268,0.14220877458396375,0.01613716591023695
603533.SSE,掌阅科技,yang2,2024-03-11,3,True,0.9738447289061242,1.5423429171175649,0.026724975704567555,11.081124844821066,,0.143343051506317,0.1268221574344024,-0.016520894071914594
603538.SSE,美诺华,yang2,2025-07-02,2,False,1.8593495779609786,1.2645154323607692,-0.006471095772217383,16.114812402945432,早,0.175150992234685,0.09792924935289049,-0.07722174288179451
603580.SSE,艾艾精工,yang4,2026-07-28,2,False,1.1316651280884913,1.1482854085724377,0.03814041745730545,22.918318794607462,中,0.04743833017077792,0.06641366223908918,0.018975332068311257
603580.SSE,艾艾精工,yin2,2026-08-17,2,False,0.7310016645878783,0.6451822382631996,0.030068728522336663,4.906449403367108,早,0.11683848797250862,0.16821305841924383,0.05137457044673521
603598.SSE,引力传媒,yang4,2023-12-01,2,False,0.9179395430513213,1.0155235733105672,0.09642207398423297,2.238204476408967,,0.14918132201334156,0.041843541540327545,-0.10733778047301401
603598.SSE,引力传媒,yin4,2023-12-13,3,True,0.568107850450601,0.3101031989130755,0.03511931562359294,22.53793103448276,,0.1314723097703736,0.22782530391715428,0.09635299414678067
603601.SSE,再升科技,yang2,2026-03-25,2,False,0.6531348454914014,2.897455922200771,0.09983633387888702,5.9476330847927805,早,0.0556464811783961,0.07855973813420625,0.022913256955810146
603608.SSE,天创时尚,yang2,2026-01-21,2,False,0.49059894551933364,2.6885949676854564,0.0009132420091324533,12.204119274515811,早,0.12328767123287676,0.09223744292237468,-0.03105022831050208
603618.SSE,杭电股份,yang2,2026-04-22,2,False,0.8396696465709079,1.1667398562139066,0.010858143607705761,16.616289518830165,早,0.10893169877408049,0.07040280210157612,-0.038528896672504365
603618.SSE,杭电股份,yin2,2026-05-06,3,True,0.2802470169074576,0.6204807556746088,0.04921196526214211,7.151473375840056,早,0.10903827597298155,0.19974268253457694,0.0907044065615954
603626.SSE,科森科技,yin4,2025-09-16,3,True,1.0917883098467098,0.711381625775026,0.03280929596719062,-1.4150943396226245,早,0.1715652768284348,0.08885850991114141,-0.0827067669172934
603629.SSE,利通电子,yin2,2026-02-27,2,False,1.1263146073009584,1.3774767423691907,-0.02922077922077926,7.502388125505188,中,0.055023923444976086,-0.0071770334928229484,-0.062200956937799035
603629.SSE,利通电子,yin2,2026-08-04,2,False,0.41251702948294355,0.890132905322085,0.06971975393028029,-1.7169070720448376,早,0.09667024704618687,0.19636754223220398,0.09969729518601711
603636.SSE,南威软件,yang2,2025-02-13,2,False,0.6822109154120566,0.7033237812366626,0.04996989765201687,20.54575803759342,中,0.19987959060806748,0.01625526791089693,-0.18362432269717055
603660.SSE,苏州科达,yang2,2024-03-01,2,False,1.1274230542980515,1.7331202272877513,0.05844155844155852,17.11026615969582,,0.032467532467532534,0.07532467532467524,0.042857142857142705
603662.SSE,柯力传感,yin2,2024-11-19,2,False,1.3687561590785537,0.8676354241629157,0.056227758007117545,3.2253324516934745,尾,0.1055753262158956,0.08659549228944252,-0.018979833926453082
603662.SSE,柯力传感,yang2,2024-12-09,2,False,1.029843926273515,0.526021155592195,0.03240867893435895,31.24031287171536,早,0.13979675913210676,0.1630046690469651,0.023207909914858327
603663.SSE,三祥新材,yin2,2026-06-18,2,False,0.7325171685549398,1.14585852646764,0.049948565550348656,17.318136104592675,早,0.14298777003086083,0.15521773917019077,0.012229969139329944
603667.SSE,五洲新春,yang4,2024-12-12,2,False,1.0073375531651565,1.0003353256822045,0.04840210983555693,24.52188695282618,中,0.05491777846726653,-0.009928637914985883,-0.06484641638225241
603667.SSE,五洲新春,yang2,2025-01-09,2,False,1.4938773321895775,0.8242379789071094,0.09373894587902387,10.360712054965626,午,0.19596745666784576,0.11071807569862036,-0.08524938096922541
603667.SSE,五洲新春,yin2,2025-01-14,2,False,1.1064050880639331,0.21144185270881538,0.09988419224088019,26.826760666813556,早,0.14360162130862775,0.1667631731325998,0.02316155182397206
603678.SSE,火炬电子,yin2,2026-06-24,2,False,0.3440301863939766,0.3515457630225273,0.05900439238652999,6.5439513298494845,早,0.09224011713030733,0.16383601756954613,0.0715959004392388
603679.SSE,华体科技,yin2,2024-11-04,3,True,0.678939672716341,0.5769019081698257,0.03578154425612046,5.643610318986658,早,0.2096672944130571,0.22284996861268058,0.01318267419962349
603682.SSE,锦和商管,yang2,2024-12-31,2,False,0.7798594250768316,0.30458699754554314,0.053475935828877,22.002935899527,早,0.17647058823529416,-0.009358288770053513,-0.18582887700534767
603688.SSE,石英股份,yang2,2025-04-09,3,True,1.3568845254431172,1.427209912705548,0.03595890410958891,9.912170639899621,早,0.19777397260273966,0.1952054794520548,-0.0025684931506848585
603693.SSE,江苏新能,yin2,2025-03-31,2,False,0.970474990722259,1.0614103886319144,0.0,6.56019234071783,尾,0.08944399677679282,0.08783239323126502,-0.0016116035455278066
603716.SSE,塞力医疗,yin2,2024-07-29,2,False,1.0920003071087507,1.964540565418491,0.0046224961479197635,12.497833246663204,,0.02311248073959926,0.05084745762711873,0.02773497688751947
603716.SSE,塞力医疗,yin2,2024-11-25,2,False,0.29013042971593345,2.114225654183016,0.09966777408637872,4.610750695088051,早,0.09634551495016619,0.03765227021040962,-0.05869324473975657
603716.SSE,塞力医疗,yin2,2025-02-14,2,False,0.41902673403809654,0.0863976086658223,0.10000000000000009,14.711447492904451,早,0.20927835051546406,0.14020618556701048,-0.06907216494845358
603721.SSE,中广天择,yang2,2024-03-04,2,False,1.0571514507263933,1.0597318208907853,0.036751194413818355,12.321981424148598,,0.10988607129731709,0.11282616685042268,0.002940095553105593
603767.SSE,中马传动,yin4,2023-07-19,2,False,1.1327361803925857,1.0161786860868869,0.03008021390374327,11.177170035671825,,0.12633689839572204,-0.010026737967914423,-0.13636363636363646
603773.SSE,沃格光电,yin2,2026-04-17,2,False,0.7977901648623374,0.37416548101127284,0.06994328922495274,24.614261148147264,早,0.13421550094517953,0.1060491493383744,-0.02816635160680514
603778.SSE,国晟科技,yang2,2025-11-10,5,True,0.5832592120163873,0.10888044872108617,0.09982788296041312,17.802108678021078,早,0.20998278829604144,0.3597246127366611,0.14974182444061968
